X'[mm], Z'[mm], Smoothed_Strain[um/m]
9.300000, 8.350000, -427.904958
9.300000, 8.850000, -383.803496
9.300000, 9.350000, -424.867718
9.300000, 9.850000, -512.902489
9.300000, 10.350000, -555.535702
9.300000, 10.850000, -541.435688
9.300000, 11.350000, -545.854215
9.300000, 11.850000, -595.012875
9.300000, 12.350000, -622.796327
9.300000, 12.850000, -593.105147
9.300000, 13.350000, -562.737386
9.300000, 13.850000, -565.319686
9.300000, 14.350000, -547.679764
9.300000, 14.850000, -482.325895
9.300000, 15.350000, -417.100348
9.300000, 15.850000, -373.012106
9.300000, 16.350000, -317.370494
9.300000, 16.850000, -257.428508
9.300000, 17.350000, -256.130322
9.300000, 17.850000, -335.161259
9.300000, 18.350000, -427.591526
9.300000, 18.850000, -455.305049
9.300000, 19.350000, -419.228743
9.300000, 19.850000, -377.716639
9.300000, 20.350000, -365.500520
9.300000, 20.850000, -379.521331
9.300000, 21.350000, -402.972681
9.300000, 21.850000, -381.371065
9.300000, 22.350000, -247.337063
9.300000, 22.850000, -69.166814
9.300000, 23.350000, -46.396803
9.300000, 23.650000, -122.638717
9.300000, 23.900000, -179.929784
9.300000, 24.150000, -166.414771
9.300000, 24.400000, -30.501246
9.300000, 24.650000, 246.352003
9.400000, 0.850000, 304.274125
9.400000, 1.100000, -129.110401
9.400000, 1.350000, -482.691946
9.400000, 1.600000, -722.561222
9.400000, 1.850000, -844.479566
9.400000, 2.100000, -870.141599
9.400000, 2.350000, -835.966734
9.400000, 2.600000, -779.756816
9.400000, 2.850000, -730.291372
9.400000, 3.350000, -697.964496
9.400000, 3.850000, -723.059438
9.400000, 4.350000, -719.054873
9.400000, 4.850000, -655.280437
9.400000, 5.350000, -588.570027
9.400000, 5.850000, -579.941666
9.400000, 6.350000, -608.052312
9.400000, 6.850000, -610.856119
9.400000, 7.350000, -572.665340
9.400000, 7.850000, -510.889872
9.400000, 8.350000, -439.673246
9.400000, 8.850000, -399.705136
9.400000, 9.350000, -437.248010
9.400000, 9.850000, -517.857407
9.400000, 10.350000, -556.489912
9.400000, 10.850000, -545.811045
9.400000, 11.350000, -558.065066
9.400000, 11.850000, -611.317976
9.400000, 12.350000, -632.859261
9.400000, 12.850000, -589.271973
9.400000, 13.350000, -548.929876
9.400000, 13.850000, -554.635381
9.400000, 14.350000, -549.884923
9.400000, 14.850000, -494.921844
9.400000, 15.350000, -429.261034
9.400000, 15.850000, -376.763744
9.400000, 16.350000, -314.077562
9.400000, 16.850000, -254.702508
9.400000, 17.350000, -259.791588
9.400000, 17.850000, -344.135128
9.400000, 18.350000, -435.628647
9.400000, 18.850000, -456.864844
9.400000, 19.350000, -414.705777
9.400000, 19.850000, -375.078743
9.400000, 20.350000, -376.525186
9.400000, 20.850000, -411.666571
9.400000, 21.350000, -454.194809
9.400000, 21.850000, -444.547745
9.400000, 22.350000, -318.325782
9.400000, 22.850000, -146.784942
9.400000, 23.350000, -127.913824
9.400000, 23.650000, -205.916709
9.400000, 23.900000, -266.166618
9.400000, 24.150000, -258.444828
9.400000, 24.400000, -131.731899
9.500000, 0.850000, 198.464919
9.500000, 1.100000, -208.161089
9.500000, 1.350000, -529.432700
9.500000, 1.600000, -735.897451
9.500000, 1.850000, -827.910774
9.500000, 2.100000, -830.834833
9.500000, 2.350000, -782.992704
9.500000, 2.600000, -721.993294
9.500000, 2.850000, -674.617636
9.500000, 3.350000, -655.131640
9.500000, 3.850000, -689.362528
9.500000, 4.350000, -687.254937
9.500000, 4.850000, -623.300139
9.500000, 5.350000, -555.940607
9.500000, 5.850000, -544.740055
9.500000, 6.350000, -569.806872
9.500000, 6.850000, -573.092235
9.500000, 7.350000, -541.189459
9.500000, 7.850000, -490.348941
9.500000, 8.350000, -430.391350
9.500000, 8.850000, -395.873264
9.500000, 9.350000, -429.706755
9.500000, 9.850000, -501.209264
9.500000, 10.350000, -533.437815
9.500000, 10.850000, -524.011866
9.500000, 11.350000, -542.826990
9.500000, 11.850000, -600.213588
9.500000, 12.350000, -616.904613
9.500000, 12.850000, -561.217327
9.500000, 13.350000, -511.529933
9.500000, 13.850000, -519.307957
9.500000, 14.350000, -525.831000
9.500000, 14.850000, -480.303729
9.500000, 15.350000, -414.193365
9.500000, 15.850000, -354.137903
9.500000, 16.350000, -286.075334
9.500000, 16.850000, -229.282552
9.500000, 17.350000, -242.275806
9.500000, 17.850000, -332.406324
9.500000, 18.350000, -422.437801
9.500000, 18.850000, -436.036804
9.500000, 19.350000, -386.463963
9.500000, 19.850000, -347.743800
9.500000, 20.350000, -362.564490
9.500000, 20.850000, -419.025494
9.500000, 21.350000, -480.927541
9.500000, 21.850000, -483.966603
9.500000, 22.350000, -367.651297
9.500000, 22.850000, -206.180396
9.500000, 23.350000, -194.517506
9.500000, 23.650000, -275.714131
9.500000, 23.900000, -339.908468
9.500000, 24.150000, -339.034673
9.500000, 24.400000, -222.904005
9.600000, 0.850000, 110.157089
9.600000, 1.100000, -262.771771
9.600000, 1.350000, -545.603707
9.600000, 1.600000, -713.946767
9.600000, 1.850000, -773.025695
9.600000, 2.100000, -751.794301
9.600000, 2.350000, -690.139224
9.600000, 2.600000, -625.020817
9.600000, 2.850000, -580.795855
9.600000, 3.350000, -576.375293
9.600000, 3.850000, -621.599481
9.600000, 4.350000, -623.155233
9.600000, 4.850000, -560.942727
9.600000, 5.350000, -494.726483
9.600000, 5.850000, -482.081102
9.600000, 6.350000, -504.587267
9.600000, 6.850000, -508.926445
9.600000, 7.350000, -484.590156
9.600000, 7.850000, -446.592579
9.600000, 8.350000, -399.874712
9.600000, 8.850000, -372.132792
9.600000, 9.350000, -402.276373
9.600000, 9.850000, -463.239514
9.600000, 10.350000, -486.726744
9.600000, 10.850000, -476.164985
9.600000, 11.350000, -499.881335
9.600000, 11.850000, -561.158279
9.600000, 12.350000, -574.408101
9.600000, 12.850000, -508.672747
9.600000, 13.350000, -450.490217
9.600000, 13.850000, -459.271216
9.600000, 14.350000, -475.274334
9.600000, 14.850000, -438.151657
9.600000, 15.350000, -371.734278
9.600000, 15.850000, -305.233425
9.600000, 16.350000, -233.605017
9.600000, 16.850000, -181.330676
9.600000, 17.350000, -203.524842
9.600000, 17.850000, -299.739201
9.600000, 18.350000, -387.812237
9.600000, 18.850000, -392.868007
9.600000, 19.350000, -334.825069
9.600000, 19.850000, -295.991255
9.600000, 20.350000, -323.350759
9.600000, 20.850000, -400.455685
9.600000, 21.350000, -481.198074
9.600000, 21.850000, -497.040120
9.600000, 22.350000, -392.211454
9.600000, 22.850000, -243.759710
9.600000, 23.350000, -242.291120
9.600000, 23.650000, -328.056337
9.600000, 23.900000, -397.196368
9.600000, 24.150000, -404.271379
9.600000, 24.400000, -300.158856
9.700000, 0.850000, 42.182943
9.700000, 1.100000, -290.842959
9.700000, 1.350000, -529.950008
9.700000, 1.600000, -656.284017
9.700000, 1.850000, -680.101575
9.700000, 2.100000, -633.800730
9.700000, 2.350000, -558.475028
9.700000, 2.600000, -490.015454
9.700000, 2.850000, -449.996596
9.700000, 3.350000, -462.803369
9.700000, 3.850000, -521.000943
9.700000, 4.350000, -528.233696
9.700000, 4.850000, -469.861544
9.700000, 5.350000, -406.634951
9.700000, 5.850000, -393.675759
9.700000, 6.350000, -414.080283
9.700000, 6.850000, -419.927894
9.700000, 7.350000, -404.177557
9.700000, 7.850000, -380.586409
9.700000, 8.350000, -348.804304
9.700000, 8.850000, -329.091223
9.700000, 9.350000, -355.744942
9.700000, 9.850000, -405.037551
9.700000, 10.350000, -417.634957
9.700000, 10.850000, -403.472681
9.700000, 11.350000, -430.142788
9.700000, 11.850000, -494.786474
9.700000, 12.350000, -505.934186
9.700000, 12.850000, -432.352887
9.700000, 13.350000, -366.712472
9.700000, 13.850000, -375.471809
9.700000, 14.350000, -399.086871
9.700000, 14.850000, -369.330688
9.700000, 15.350000, -302.917239
9.700000, 15.850000, -231.309024
9.700000, 16.350000, -157.995139
9.700000, 16.850000, -112.004901
9.700000, 17.350000, -144.394621
9.700000, 17.850000, -246.765838
9.700000, 18.350000, -332.411474
9.700000, 18.850000, -328.307967
9.700000, 19.350000, -261.073945
9.700000, 19.850000, -221.136515
9.700000, 20.350000, -259.725267
9.700000, 20.850000, -355.984920
9.700000, 21.350000, -454.242754
9.700000, 21.850000, -482.392591
9.700000, 22.350000, -390.064071
9.700000, 22.850000, -256.977323
9.700000, 23.350000, -268.214143
9.700000, 23.650000, -359.767557
9.700000, 23.900000, -434.788750
9.700000, 24.150000, -450.877400
9.800000, 0.850000, -3.464394
9.800000, 1.100000, -291.352793
9.800000, 1.350000, -482.511742
9.800000, 1.600000, -563.957954
9.800000, 1.850000, -551.019622
9.800000, 2.100000, -479.318434
9.800000, 2.350000, -390.786687
9.800000, 2.600000, -319.868764
9.800000, 2.850000, -285.076550
9.800000, 3.350000, -317.102079
9.800000, 3.850000, -390.239638
9.800000, 4.350000, -405.274342
9.800000, 4.850000, -352.897613
9.800000, 5.350000, -294.474033
9.800000, 5.850000, -282.290971
9.800000, 6.350000, -301.017930
9.800000, 6.850000, -308.701454
9.800000, 7.350000, -302.257692
9.800000, 7.850000, -294.216743
9.800000, 8.350000, -278.689682
9.800000, 8.850000, -268.103995
9.800000, 9.350000, -291.612680
9.800000, 9.850000, -328.443155
9.800000, 10.350000, -328.304893
9.800000, 10.850000, -308.149817
9.800000, 11.350000, -335.653594
9.800000, 11.850000, -402.883972
9.800000, 12.350000, -413.125831
9.800000, 12.850000, -333.947595
9.800000, 13.350000, -262.033701
9.800000, 13.850000, -269.847660
9.800000, 14.350000, -299.226603
9.800000, 14.850000, -275.849581
9.800000, 15.350000, -209.914651
9.800000, 15.850000, -134.711593
9.800000, 16.350000, -61.587573
9.800000, 16.850000, -23.397767
9.800000, 17.350000, -66.614388
9.800000, 17.850000, -174.961929
9.800000, 18.350000, -257.738575
9.800000, 18.850000, -244.169810
9.800000, 19.350000, -167.397641
9.800000, 19.850000, -125.462162
9.800000, 20.350000, -173.588723
9.800000, 20.850000, -286.802014
9.800000, 21.350000, -400.541960
9.800000, 21.850000, -439.933378
9.800000, 22.350000, -360.537436
9.800000, 22.850000, -244.485882
9.800000, 23.350000, -270.346658
9.800000, 23.650000, -368.668002
9.800000, 23.900000, -450.363704
9.800000, 24.150000, -476.413350
9.900000, 0.850000, -25.745450
9.900000, 1.100000, -264.431231
9.900000, 1.350000, -404.653157
9.900000, 1.600000, -439.476235
9.900000, 1.850000, -389.212310
9.900000, 2.100000, -292.414204
9.900000, 2.350000, -191.478767
9.900000, 2.600000, -119.077132
9.900000, 2.850000, -90.461960
9.900000, 3.350000, -143.411068
9.900000, 3.850000, -233.293453
9.900000, 4.350000, -258.217810
9.900000, 4.850000, -213.923719
9.900000, 5.350000, -161.996259
9.900000, 5.850000, -151.595222
9.900000, 6.350000, -169.025891
9.900000, 6.850000, -178.744371
9.900000, 7.350000, -182.005900
9.900000, 7.850000, -190.186165
9.900000, 8.350000, -191.783857
9.900000, 8.850000, -191.197869
9.900000, 9.350000, -212.009987
9.900000, 9.850000, -235.948826
9.900000, 10.350000, -221.628936
9.900000, 10.850000, -193.303047
9.900000, 11.350000, -219.471214
9.900000, 11.850000, -288.294262
9.900000, 12.350000, -298.628802
9.900000, 12.850000, -216.054313
9.900000, 13.350000, -139.154785
9.900000, 13.850000, -145.245519
9.900000, 14.350000, -178.641860
9.900000, 14.850000, -160.750545
9.900000, 15.350000, -95.912171
9.900000, 15.850000, -18.739711
9.900000, 16.350000, 52.397150
9.900000, 16.850000, 81.581821
9.900000, 17.350000, 27.307648
9.900000, 17.850000, -86.570623
9.900000, 18.350000, -166.065709
9.900000, 18.850000, -143.039543
9.900000, 19.350000, -56.771621
9.900000, 19.850000, -12.093107
9.900000, 20.350000, -67.789478
9.900000, 20.850000, -195.177553
9.900000, 21.350000, -321.778001
9.900000, 21.850000, -370.849044
9.900000, 22.350000, -304.258615
9.900000, 22.850000, -206.206373
9.900000, 23.350000, -247.938943
9.900000, 23.650000, -353.701037
9.900000, 23.900000, -442.656219
